mS#id	mS#node	C#orbit-0	C#orbit-1	C#orbit-2	C#orbit-3	C#orbit-4	C#orbit-5	C#orbit-6	C#orbit-7	C#orbit-8	C#orbit-9	C#orbit-10	C#orbit-11	C#orbit-12	C#orbit-13	C#orbit-14	C#orbit-15	C#orbit-16	C#orbit-17	C#orbit-18	C#orbit-19	C#orbit-20	C#orbit-21	C#orbit-22	C#orbit-23	C#orbit-24	C#orbit-25	C#orbit-26	C#orbit-27	C#orbit-28	C#orbit-29	C#orbit-30	C#orbit-31	C#orbit-32	C#orbit-33	C#orbit-34	C#orbit-35	C#orbit-36	C#orbit-37	C#orbit-38	C#orbit-39	C#orbit-40	C#orbit-41	C#orbit-42	C#orbit-43	C#orbit-44	C#orbit-45	C#orbit-46	C#orbit-47	C#orbit-48	C#orbit-49	C#orbit-50	C#orbit-51	C#orbit-52	C#orbit-53	C#orbit-54	C#orbit-55	C#orbit-56	C#orbit-57	C#orbit-58	C#orbit-59	C#orbit-60	C#orbit-61	C#orbit-62	C#orbit-63	C#orbit-64	C#orbit-65	C#orbit-66	C#orbit-67	C#orbit-68	C#orbit-69	C#orbit-70	C#orbit-71	C#orbit-72	cD#class
342	java.awt.peer.CheckboxMenuItemPeer	3	1385	0	3	5666	0	855289	0	0	7213	2652	0	59	0	1	31329	0	0	1510062	2234340	0	0	368410648	0	198520	19998	0	8291	0	6710	0	5485000	1638992	0	0	28862	0	0	0	1686250	69176	0	0	10304	0	9419	433	0	0	0	0	0	153	0	1205	0	15577	1270	0	3450	0	0	0	0	0	336	56	0	0	0	1	0	0	14
343	java.awt.peer.CheckboxPeer	22	2293	129	102	54860	9751	859561	428	3536	8980	24852	381	3239	534	197	455202	120388	50740	25123339	2985354	3273740	18575	357028523	907	1335926	209222	44738	116005	31302	155789	10031	4685516	13382069	1060	1071	69565	276735	244134	6402	1653607	943650	126968	1105	61797	72	44847	123383	4404	63614	51811	9403	11681	976	1501	51783	1279	15810	55750	287	59872	6343	323	5570	8955	3580	6394	4124	1114	13118	178	4906	809	181	14
344	java.awt.peer.ChoicePeer	21	2290	109	101	52285	8795	860851	323	3480	8981	23575	292	3235	518	197	450537	98242	50087	23622450	2988122	3255496	14980	357859037	585	1333438	209375	36464	109015	29511	154577	9962	4692861	12570292	795	915	69486	237020	242369	3144	1656197	941707	107020	686	58336	67	43525	123552	2017	63502	51797	9155	10600	976	1260	51781	1198	15813	55789	129	57355	5673	282	5519	8803	3580	6390	4124	1075	13065	178	4906	809	181	14
345	java.awt.peer.ComponentPeer	47	1115	506	575	153197	11871	16114	3221	4760	2462	23355	2093	3272	8921	1980	275585	862258	39896	84602913	2040272	134126	59957	171440	15127	1918161	204125	49188	366324	15219	971452	20717	45707	331982	8306	1237	17814	1185419	64041	39565	17608	92961	199436	13192	28731	1218	164050	1392140	11817	187199	39860	19262	13114	4751	7605	19207	51412	3318	86470	3011	33144	26091	8847	6799	8266	69272	4723	35268	17497	23440	29541	6306	27122	3092	14
346	java.awt.peer.ContainerPeer	37	733	273	393	89212	4826	12407	1108	2030	3328	14238	738	1632	4755	1169	596314	275437	23778	47440087	530954	55804	19834	162815	2983	1945210	22018	17446	238025	8470	1149844	5090	57422	248984	2026	1485	54168	471717	55585	4765	43580	42681	96993	3391	53863	171	89587	399882	2409	77240	11860	5203	14312	2261	3135	9939	18297	6912	48142	814	21349	6893	1520	6424	4843	30576	4483	21097	8092	7279	14812	2440	12458	1481	14
347	java.awt.peer.DesktopPeer	2	38	0	1	8671	0	272	0	0	95	24	0	7	0	0	19391	0	0	4848125	36635	0	0	1400	0	100886	119	0	23990	0	687	0	299	152	0	0	763	0	0	0	596	106	0	0	5	0	10093	3961	0	0	0	0	0	0	0	7	0	93	0	0	62	0	0	0	0	0	14	0	0	0	0	0	0	0	14
348	java.awt.peer.DialogPeer	25	2325	151	149	58959	12642	856210	547	3577	9372	30206	466	2899	900	387	431950	156541	92486	27387006	2943608	4111150	32724	355369592	1312	1415998	252650	68807	126162	39467	253064	14061	4632507	15070078	1359	1866	65425	297477	260344	8651	1656533	932218	132293	1586	76584	73	45517	157296	5467	90218	45596	9994	14614	5901	2541	42029	2482	15973	108298	387	65717	7394	393	7100	9061	11795	7173	10503	2123	11180	439	3964	1990	506	14
349	java.awt.peer.FileDialogPeer	25	2346	171	129	58997	12372	855880	690	3721	9391	30518	554	2986	755	301	438595	210966	98014	27387162	2998629	3299949	37786	354564072	1854	1415812	275428	76746	126348	36531	198471	9538	4628178	15853246	1756	1918	65428	297929	264476	12229	1656493	937529	154737	2094	79312	75	45517	157230	7725	63223	48857	10538	14800	5881	2578	44103	2158	15973	104101	544	65775	7453	375	7224	9453	8632	7259	8487	1806	11624	218	4104	1404	366	14
350	java.awt.peer.FontPeer	1	73	0	0	5210	0	2128	0	0	500	0	0	0	0	0	27144	0	0	2289510	151740	0	0	37283	0	181184	0	0	10611	0	0	0	15873	0	0	0	11733	0	0	0	7493	0	0	0	0	0	9365	0	0	0	0	0	0	0	0	0	0	1547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
351	java.awt.peer.FramePeer	24	2309	148	128	60039	10582	856197	515	3640	9301	29207	486	3019	739	284	391774	136933	55024	28131593	3039025	3307004	22073	355384610	1145	1377559	256004	53047	128612	33129	195626	11322	4629745	15021817	1420	1620	65624	314691	215073	7704	1652940	962887	151055	1494	70684	122	46523	161280	5042	76461	48151	10214	12906	5961	2852	44724	1901	15850	83843	392	68328	8162	515	7120	9394	8335	7318	7783	1684	11759	319	4173	1324	310	14
352	java.awt.peer.KeyboardFocusManagerPeer	2	178	0	1	10391	0	6533	0	0	1875	72	0	53	0	0	18145	0	0	4590466	371403	0	0	148503	0	462249	682	0	19627	0	290	0	77458	1760	0	0	14505	0	0	0	45106	2735	0	0	76	0	16045	4472	0	0	0	0	0	38	0	1019	0	6749	0	0	1081	0	0	0	0	0	359	0	0	0	0	0	0	0	14
353	java.awt.peer.LabelPeer	21	2290	109	101	52285	8795	860851	323	3480	8981	23575	292	3235	518	197	450537	98242	50087	23622450	2988122	3255496	14980	357859037	585	1333438	209375	36464	109015	29511	154577	9962	4692861	12570292	795	915	69486	237020	242369	3144	1656197	941707	107020	686	58336	67	43525	123552	2017	63502	51797	9155	10600	976	1260	51781	1198	15813	55789	129	57355	5673	282	5519	8803	3580	6390	4124	1075	13065	178	4906	809	181	14
354	java.awt.peer.LightweightPeer	20	1008	105	85	71034	3709	25302	322	3456	3642	3407	264	2562	396	158	600679	122092	22147	36130662	1429141	46292	13733	441747	585	2129317	18742	7739	160484	6751	188756	3635	112357	58501	784	1114	56668	336689	110225	3225	51367	90684	6349	584	8513	67	85712	166873	1626	11857	50792	9338	12778	684	871	36726	982	7032	7480	105	15300	1857	176	7586	8311	3144	5342	2528	817	10332	13	3710	582	150	14
355	java.awt.peer.ListPeer	21	2290	109	101	52285	8795	860851	323	3480	8981	23575	292	3235	518	197	450537	98242	50087	23622450	2988122	3255496	14980	357859037	585	1333438	209375	36464	109015	29511	154577	9962	4692861	12570292	795	915	69486	237020	242369	3144	1656197	941707	107020	686	58336	67	43525	123552	2017	63502	51797	9155	10600	976	1260	51781	1198	15813	55789	129	57355	5673	282	5519	8803	3580	6390	4124	1075	13065	178	4906	809	181	14
356	java.awt.peer.MenuBarPeer	3	89	0	3	9238	0	2029	0	0	537	142	0	18	0	1	59209	0	0	4690477	152993	0	0	34089	0	204689	192	0	23275	0	10540	0	14396	3354	0	0	11757	0	0	0	7295	676	0	0	714	0	13527	3747	0	0	0	0	0	76	0	14	0	1615	65	0	290	0	0	0	0	0	35	6	0	0	0	4	0	0	14
357	java.awt.peer.MenuComponentPeer	9	160	17	19	31505	259	2148	15	44	801	613	23	160	28	18	116686	42441	313	17397058	202221	1377	270	28259	6	389045	1305	280	90196	826	25180	30	11279	11376	14	18	20939	26912	257	69	8201	2946	894	21	2387	0	38662	63963	161	204	47	12	402	305	20	567	17	2234	660	11	1621	249	1	74	43	19	512	196	33	78	0	105	14	9	14
358	java.awt.peer.MenuItemPeer	5	1389	4	6	5749	1322	853859	1	7	7214	4088	2	66	5	2	51133	1859	1311	1510517	2217151	844189	7	367557944	0	198558	17437	2609	8638	6708	16282	2	5474358	2491627	0	0	28888	20	7764	1	1686171	69524	1512	1	17843	0	9490	465	1	1256	5	0	79	147	11	1161	1	15571	2540	0	3512	68	0	10	1	0	347	108	2	7	0	2	1	0	14
359	java.awt.peer.MenuPeer	5	1395	2	8	8318	16	852582	0	1	7238	5406	1	78	4	5	42796	2668	14	3062795	2229508	21	0	366720460	0	216506	24107	11	16578	46	18011	1	5457224	3329234	0	0	28795	1	8	0	1683622	78817	2733	0	21935	0	10921	2948	1	8	0	0	5	251	1	1124	0	15594	5173	0	6188	24	0	0	0	1	389	180	2	1	0	9	2	1	14
360	java.awt.peer.MouseInfoPeer	2	127	0	1	10713	0	3163	0	0	808	105	0	11	0	0	35460	0	0	4673290	263948	0	0	49794	0	320501	2002	0	21479	0	1233	0	15997	2608	0	0	23643	0	0	0	13255	547	0	0	98	0	19300	3684	0	0	0	0	0	752	0	4	0	2454	0	0	608	0	0	0	0	0	51	0	0	0	0	0	0	0	14
361	java.awt.peer.PanelPeer	20	1018	122	68	74467	4442	25594	420	3824	4098	2848	309	2202	318	93	518540	137650	24470	38410225	1505713	60385	17160	447181	891	2171219	17552	9528	169763	7969	129495	3851	124901	50477	1008	1294	52787	395225	123052	5525	58138	81076	6260	771	7045	72	89170	162648	2549	9346	53070	10999	15173	347	1072	32578	789	7470	4933	135	13527	1840	195	10715	9252	2137	6359	1409	612	8597	13	2464	301	58	14
362	java.awt.peer.PopupMenuPeer	5	1422	2	8	11715	73	852905	0	28	7377	5335	1	112	4	5	64499	4099	52	4593385	2244874	972	0	366755232	0	281056	24062	41	24657	295	14608	1	5430077	3295986	0	19	33315	3277	1018	0	1681625	110392	2540	0	18302	0	14705	5845	1	77	231	0	186	203	28	1395	0	15900	5186	0	9279	69	0	147	0	21	576	148	2	35	0	16	2	1	14
363	java.awt.peer.RobotPeer	1	91	0	0	4961	0	3377	0	0	718	0	0	0	0	0	25041	0	0	2210844	155862	0	0	75595	0	251658	0	0	10508	0	0	0	29983	0	0	0	10808	0	0	0	13802	0	0	0	0	0	8677	0	0	0	0	0	0	0	0	0	0	2105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
364	java.awt.peer.ScrollPanePeer	21	1023	142	68	74486	5492	25601	542	3858	4101	2848	377	2202	318	93	535788	211420	27379	38410172	1503289	84350	21863	447185	1311	2171033	17552	12334	169918	11880	129453	4058	124904	50477	1317	1425	52778	395689	124785	9276	58141	81076	6260	1089	7045	72	89173	162489	4660	9346	53088	11164	15420	347	1114	32578	789	7470	4933	228	13527	1840	195	10715	9343	2137	6359	1409	612	8597	13	2464	301	58	14
365	java.awt.peer.ScrollbarPeer	20	1008	105	85	71034	3709	25302	322	3456	3642	3407	264	2562	396	158	600679	122092	22147	36130662	1429141	46292	13733	441747	585	2129317	18742	7739	160484	6751	188756	3635	112357	58501	784	1114	56668	336689	110225	3225	51367	90684	6349	584	8513	67	85712	166873	1626	11857	50792	9338	12778	684	871	36726	982	7032	7480	105	15300	1857	176	7586	8311	3144	5342	2528	817	10332	13	3710	582	150	14
366	java.awt.peer.SystemTrayPeer	1	56	0	0	5025	0	1197	0	0	343	0	0	0	0	0	26035	0	0	2322396	91924	0	0	15998	0	143189	0	0	11362	0	0	0	5797	0	0	0	11716	0	0	0	5050	0	0	0	0	0	8915	0	0	0	0	0	0	0	0	0	0	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
367	java.awt.peer.TextAreaPeer	22	2284	126	105	52094	9400	858913	420	3749	9329	25364	356	2851	548	216	452717	135816	53368	23616684	2964329	3265901	21656	357007941	875	1339267	227472	55473	109225	30430	168269	6457	4689077	13420960	1041	1152	67203	242525	242865	5272	1661348	913503	107897	1004	66382	79	43402	115859	3082	52336	51678	10540	11960	943	1785	45294	1394	16170	76419	185	56971	5472	293	7922	9642	6028	7161	5763	1217	10991	97	3693	909	221	14
368	java.awt.peer.TextComponentPeer	24	2269	131	145	52492	10721	856479	422	3560	8927	28132	380	3107	856	366	509663	138044	53369	23622263	2844335	4068805	22954	356146293	875	1332116	206898	58397	109757	36110	263981	10323	4668318	14284385	1044	1082	69708	243159	260729	5185	1655416	896336	111430	1117	76398	79	43784	122999	3183	85088	47514	9816	11504	984	1930	46867	2157	15769	101999	229	57339	7157	367	5727	9330	10411	6258	9326	1921	12686	514	4662	1878	445	14
369	java.awt.peer.TextFieldPeer	22	2284	126	105	52094	9400	858913	420	3749	9329	25364	356	2851	548	216	452717	135816	53368	23616684	2964329	3265901	21656	357007941	875	1339267	227472	55473	109225	30430	168269	6457	4689077	13420960	1041	1152	67203	242525	242865	5272	1661348	913503	107897	1004	66382	79	43402	115859	3082	52336	51678	10540	11960	943	1785	45294	1394	16170	76419	185	56971	5472	293	7922	9642	6028	7161	5763	1217	10991	97	3693	909	221	14
370	java.awt.peer.TrayIconPeer	1	1314	0	0	1719	0	855807	0	0	6834	0	0	0	0	0	5146	0	0	5685	2126721	0	0	370009710	0	88482	0	0	770	0	0	0	5552406	0	0	0	17428	0	0	0	1684842	0	0	0	0	0	3494	0	0	0	0	0	0	0	0	0	0	14706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
371	java.awt.peer.WindowPeer	23	1006	125	128	81377	4531	23654	420	3482	3960	6087	326	2275	713	312	502588	143171	25442	42431515	1476990	61183	17160	394053	891	2143305	35728	10428	191112	8231	273428	3913	108737	119802	1008	1302	52823	396896	110792	5432	55454	83759	11186	864	14108	72	92800	265983	2614	22494	44325	9832	14723	5488	1267	28101	1956	7183	15828	162	19634	2724	224	8986	8440	11025	6226	7418	1554	9022	243	2845	1500	381	14
372	java.awt.print.Book	6	3830	6	9	5501	7639	2424533	0	9	12524	4107	9	3693	6	5	17383	10691	0	23711	6615489	4837710	0	1019934247	0	85348	7697	560	3399	24936	5727	3818	14934358	2425999	0	0	55669	61	11347	0	489077	349633	6	0	12767	3	9110	4079	7359	7633	3	0	110	206	3	2248985	0	16580	399	2	2285	6	0	0	12	3	11261	3705	9	6	0	1226	0	1	15
373	java.awt.print.PageFormat	9	3887	18	18	5795	11553	2419062	8	189	12563	11809	38	3678	26	12	29463	17360	18145	24960	6406578	7026049	7360	1015142061	0	85084	7882	16002	4264	36314	16541	4189	14911704	7261952	10	68	50958	462	228673	375	489164	341428	11461	25	37851	11	9145	3889	10853	18921	5574	0	1299	20	394	2241623	3	16591	959	19	2282	0	18	118	181	192	11261	11061	21	0	6	1217	10	3	15
374	java.awt.print.Pageable	4	13	1	5	11585	1	6	0	3	13	20	0	6	2	2	21304	0	0	7261601	7468	0	0	0	0	4725	5	0	38141	0	11817	0	6	6	0	0	186	3821	3	0	3	9	3	0	15	0	11040	7636	0	2	0	0	0	9	0	0	0	6	7	0	6	0	0	3	0	3	6	6	0	3	0	0	1	0	15
375	java.awt.print.Paper	5	3895	3	7	5760	3653	2426702	0	186	12568	4175	3	3690	3	4	28411	4731	18041	23955	6439739	2194555	0	1019979661	0	85199	11964	264	3851	11218	6010	7	14936750	2428171	0	68	50970	407	225340	0	489166	349624	6	0	12813	0	9145	3910	3506	3647	5574	0	1189	23	16	2248985	0	16593	399	1	2294	6	0	118	178	186	11261	3705	3	0	0	1225	0	1	15
376	java.awt.print.Printable	5	70	5	5	16336	227	1127	1	12	545	17	5	6	2	2	41106	8215	165	9546111	99487	4319	56	13576	0	154039	2	8	48378	1790	11652	275	6682	6	0	0	8705	14939	174	0	8699	9	2	2	15	0	19154	7630	0	2	0	3	333	0	9	0	0	1914	5	2	6	0	0	12	6	3	6	6	0	3	0	0	1	0	15
377	java.awt.print.PrinterAbortException	7	4606	1	20	7907	11	2518077	0	266	11111	14061	0	6516	5	30	53120	57	16	76104	7243066	33	0	1024187456	0	87296	18166	0	7051	4	23909	0	12753216	7090108	0	2	65402	1077	2905	0	184605	2744918	3000	0	34262	0	12882	6637	0	25	34911	0	21	440	0	2600338	0	12460	16410	0	7143	30	0	334	0	297	12284	15418	0	1033	0	5022	10	25	15
378	java.awt.print.PrinterException	9	4652	4	32	7972	129	2510938	1	265	10770	22919	0	6819	25	58	53387	295	16	75568	7224564	3393	58	1019451743	0	86305	27707	0	7082	8	39551	0	12486912	11853979	0	2	65478	1096	2941	1	174557	2963425	16100	0	55030	0	12882	6632	0	81	34438	0	21	455	0	2597445	6	12448	35361	0	7539	704	0	278	0	769	11503	27594	0	1085	3	5755	60	57	15
379	java.awt.print.PrinterGraphics	1	6	0	0	3830	0	6	0	0	9	0	0	0	0	0	5495	0	0	2424533	7639	0	0	0	0	4107	0	0	12524	0	0	0	9	0	0	0	9	0	0	0	6	0	0	0	0	0	3693	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
380	java.awt.print.PrinterIOException	8	4624	2	26	8007	35	2513897	0	266	10969	18525	0	6638	12	44	53623	109	39	77904	7235878	286	0	1021786405	0	87075	20072	0	7056	4	31734	0	12633881	9493190	0	2	65409	1133	2919	0	182426	2840254	7458	0	44537	0	12882	6675	0	43	34668	0	20	448	0	2595647	0	12460	25859	0	7670	167	0	312	0	540	11964	21613	0	1056	1	5312	28	41	15
381	java.awt.print.PrinterJob	7	3830	12	9	5495	11469	2424533	6	9	12524	4107	18	3693	6	5	17383	16186	0	23711	6611665	7262243	7639	1019934247	0	85348	7697	4667	3399	37460	5727	3818	14934358	2425999	9	0	55669	55	11347	9	489077	349633	6	6	12767	3	9110	4070	11052	7633	3	0	110	206	3	2248985	0	16580	399	7	2285	6	0	0	12	3	11261	3705	9	6	0	1226	0	1	15
382	java.beans.AppletInitializer	3	78	2	1	12455	118	1239	0	7	388	20	1	2	0	0	36383	5380	832	6473077	145210	2142	0	14964	0	163243	24	17	34306	478	1536	49	5586	104	0	19	14366	6281	214	0	4420	12	0	0	50	0	16421	2568	0	0	3	0	206	12	3	0	0	978	0	0	28	0	0	6	2	0	1	0	0	0	0	0	0	0	16
383	java.beans.ArrayPersistenceDelegate	5	3893	0	10	5427	0	2422348	0	0	12340	7742	0	3915	0	10	15915	0	0	20721	6637073	0	0	1017799480	0	85256	7757	0	2950	0	11064	0	14661503	4584657	0	0	55861	0	0	0	484758	605019	0	0	24706	0	9122	4101	0	0	0	0	0	29	0	2249858	0	16428	4350	0	2384	0	0	0	0	0	11135	7263	0	0	0	1494	0	5	16
384	java.beans.BeanDescriptor	9	3877	18	18	5779	10293	2416883	8	110	12483	12999	41	3752	20	15	29130	15437	5031	26517	6490668	6300959	4986	1014386937	0	84907	6447	23409	4802	32515	17884	4038	14819184	7991169	12	13	53804	355	132020	204	487434	420964	10179	24	41404	11	9114	4418	8667	10141	2209	0	632	26	218	2242767	0	16544	5998	25	2655	2493	18	60	68	102	11269	11087	19	110	0	1243	11	6	16
385	java.beans.BeanInfo	7	80	14	7	23900	201	1370	11	30	546	189	15	15	7	2	53660	18769	177	14318084	102957	3927	191	18640	3	166095	0	366	72856	1224	10892	7	8888	3988	9	2	9339	37739	183	15	8390	122	122	14	1337	0	26528	18816	3	183	0	18	381	0	12	0	0	1919	61	4	244	12	0	30	30	3	15	0	2	6	2	6	1	0	16
386	java.beans.Beans	6	3864	6	9	5916	5106	2422352	0	15	12513	6638	9	3773	6	5	23509	7730	9954	32736	6607021	3156288	0	1018371623	0	87239	22973	5258	3700	16116	8924	1246	14819882	3990165	0	149	55613	164	15916	0	487751	452315	2688	0	20461	1	9152	4201	3766	2606	24	0	237	292	24	2248514	0	16511	504	4	3077	2512	4	22	5	2	11315	4882	3	24	0	1293	2	1	16
387	java.beans.BeansAppletContext	11	4146	26	29	9359	12774	2418539	25	255	12768	19546	49	4315	61	30	83017	31440	70355	152319	6303541	6932883	9735	1011131132	12	100405	185161	33876	7776	38488	30486	5613	14159144	11390728	36	502	70269	536	268727	559	476851	1078134	21952	45	52792	1	14397	6447	8439	22069	5699	4	923	2511	954	2251760	35	16889	17638	33	10749	9375	29	222	176	158	12142	15072	69	260	17	1751	37	16	16
388	java.beans.BeansAppletStub	6	3864	4	11	6260	5018	2422539	0	12	12477	6700	4	3789	8	8	29259	7172	4845	45339	6622498	3125833	0	1018357623	0	86681	16265	144	4949	15764	9701	2504	14806246	4010537	0	106	55796	140	14661	0	486460	460822	324	0	19974	1	9259	4646	2437	5006	11	0	438	311	10	2250410	0	16470	4274	0	3583	5030	0	10	7	6	11303	3701	8	18	0	1315	4	2	16
389	java.beans.ConstructorProperties	4	3837	0	6	5422	0	2424634	0	0	12497	4069	0	3721	0	4	15818	0	0	20650	6643073	0	0	1019973585	0	85392	6635	0	2954	0	5663	0	14895593	2386868	0	0	55879	0	0	0	488800	388612	0	0	12666	0	9121	4111	0	0	0	0	0	20	0	2249211	0	16569	392	0	2341	0	0	0	0	0	11242	3677	0	0	0	1255	0	1	16
390	java.beans.Customizer	2	1324	1	0	2836	1256	822567	0	34	6891	0	0	0	0	0	110468	1374	2502	30569	2074817	779601	0	348250575	0	131667	0	0	4114	6031	0	0	5360328	0	0	6	26652	379	42012	0	1672701	0	0	0	0	0	5846	0	0	0	477	0	692	0	0	0	0	14472	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	16
391	java.beans.DefaultPersistenceDelegate	24	3822	190	86	5408	513	2349657	1140	0	12244	79751	0	3821	760	124	15910	133	118	20550	6534055	4427	4617	972599603	4845	85256	7738	0	2950	0	113683	0	14337579	49133650	0	0	55861	0	0	0	484046	547198	719017	0	257322	0	9122	4101	0	19	0	0	0	29	0	2178418	4560	16428	79533	0	2308	2033	0	0	0	0	10991	77685	0	0	0	1448	1140	81	16
392	java.beans.DesignMode	2	1333	0	1	3301	0	854635	0	0	6883	1307	0	13	0	0	23199	0	0	819163	2127804	0	0	369172494	0	106145	8950	0	6570	0	1511	0	5530554	838938	0	0	17377	0	0	0	1683684	15613	0	0	5433	0	3816	56	0	0	0	0	0	150	0	42	0	14744	0	0	1378	0	0	0	0	0	36	0	0	0	0	0	0	0	16
393	java.beans.Encoder	55	3679	1277	208	5502	3891	2237461	19938	9	12220	187677	1878	3540	4111	308	17363	11061	3	23442	6357588	2226799	4986	903882027	226086	85030	4067	184449	3163	12025	275188	176	13948561	114112261	28913	0	55843	3	10800	0	483900	335196	4496987	15638	623328	286	9122	4101	3528	3716	9	0	195	20	450	2068910	58968	16424	201693	342	2416	228	740	0	9	9	10958	180330	4904	0	0	1175	4971	207	16
394	java.beans.EnumPersistenceDelegate	5	3893	0	10	5427	0	2422348	0	0	12340	7742	0	3915	0	10	15915	0	0	20721	6637073	0	0	1017799480	0	85256	7757	0	2950	0	11064	0	14661503	4584657	0	0	55861	0	0	0	484758	605019	0	0	24706	0	9122	4101	0	0	0	0	0	29	0	2249858	0	16428	4350	0	2384	0	0	0	0	0	11135	7263	0	0	0	1494	0	5	16
395	java.beans.EventHandler	5	3840	2	8	5451	2535	2423384	0	4	12491	5367	1	3725	4	5	17059	3693	0	20674	6625576	1598849	0	1019160733	0	85267	12824	93	2985	8162	7381	0	14885024	3201150	0	0	55879	3	5063	0	488705	390026	111	0	16924	0	9133	4130	1221	2589	2	0	7	37	0	2249222	0	16568	1656	0	2383	2481	0	0	2	2	11244	3700	2	6	0	1253	2	1	16
396	java.beans.EventSetDescriptor	6	3890	4	11	5613	2521	2420838	0	101	12462	9159	4	3784	8	8	25675	3855	5358	21532	6515379	1483465	0	1016837288	0	85157	17773	2561	3237	7752	12717	17	14797648	5542527	0	5	53836	126	117332	0	487316	463084	5105	0	29017	0	9135	4121	1198	2537	2203	0	390	45	95	2246688	0	16538	1896	1	2509	2461	2	61	54	90	11260	7400	5	111	0	1267	5	2	16
397	java.beans.ExceptionListener	5	135	9	1	19646	426	2904	7	27	595	48	3	6	0	0	31033	3635	3814	11695311	12258	10422	492	50113	2	469000	47	144	58159	843	50	66	2240	1055	3	2	312	33069	12	0	13659	123	0	0	26	0	21400	3663	9	0	0	21	1266	0	0	2	0	1149	0	0	165	0	0	27	9	0	13	0	0	0	0	0	0	0	16
398	java.beans.Expression	6	3870	0	15	5473	0	2418182	0	0	12411	11690	0	3830	0	20	16657	0	0	21963	6627486	0	0	1015311113	0	85249	11578	0	2989	0	16561	0	14716900	7075426	0	0	55852	0	0	0	485603	525426	0	0	37063	0	9122	4111	0	0	0	0	0	38	0	2245029	0	16424	12170	0	2506	0	0	0	0	0	11243	11210	0	0	0	1370	0	15	16
399	java.beans.FeatureDescriptor	9	3866	12	24	5603	2477	2409068	10	91	12483	20795	1	3737	52	21	25414	3619	4743	21652	6500036	1484685	39	1009569262	5	85265	15630	89	3218	7754	29670	0	14787493	12788183	0	5	53814	158	107434	6	487556	418124	38605	0	66543	0	9124	4106	1177	12356	1838	1	388	45	4	2235221	40	16543	7692	0	2519	2446	0	58	42	443	11272	18595	6	97	20	1235	50	5	16
400	java.beans.GenericBeanInfo	7	3884	4	17	6446	3876	2418392	0	7	12798	11810	3	3802	14	18	39513	6441	3928	35936	6562229	2410704	0	1015274384	0	93117	86012	280	3656	12795	16441	3	14762782	7112372	0	2	63922	0	7688	0	491401	492576	3759	0	36071	0	11383	4987	3672	11500	3	0	3	647	0	2243503	0	17270	8624	1	4519	250	0	0	6	22	11700	11105	9	1	3	1325	13	9	16
401	java.beans.IndexedPropertyChangeEvent	4	3834	0	6	5482	0	2424584	0	0	12514	4086	0	3708	0	4	19064	0	0	21171	6638558	0	0	1019957007	0	85539	11561	0	3088	0	5530	0	14911912	2403288	0	0	55785	0	0	0	488883	372302	0	0	12634	0	9127	4128	0	0	0	0	0	122	0	2249081	0	16579	399	0	2416	0	0	0	0	0	11246	3687	0	0	0	1243	0	1	16
402	java.beans.IndexedPropertyDescriptor	7	3890	6	15	5878	3805	2418236	2	103	12467	11773	5	3778	14	14	29873	6526	6924	30609	6501617	2225852	1248	1015174755	0	85468	20298	4982	5197	11452	16146	5	14783242	7207508	1	36	53795	209	123150	53	486968	457716	5264	2	37254	0	9275	4240	1213	3910	2199	0	547	111	151	2245396	4	16529	8376	1	2857	4944	0	72	50	103	11274	8696	11	108	0	1257	10	6	16
403	java.beans.IntrospectionException	7	4663	1	20	7952	11	2520110	0	266	10788	13753	0	6841	5	30	53335	57	16	75339	7240388	33	0	1024461159	0	86313	27741	0	7082	4	23899	0	12521940	6848493	0	2	65479	1073	2905	0	174699	2978563	3004	0	33624	0	12882	6624	0	25	34964	0	21	455	0	2610369	0	12448	16423	0	7427	30	0	281	0	244	11545	14684	0	1086	0	5773	10	25	16
