mS#id	mS#node	C#degree	C#pagerank	C#closeness	C#betweenness	C#clustering	D#louvain	D#infomap	cD#class
1447	java.util.concurrent.locks.ReentrantReadWriteLock	0.005281	0.000527	0.478069	0.002057	0.357143	3	41	48
1448	java.util.jar.Attributes	0.006601	0.000499	0.477918	0.000022	0.511111	3	4	49
1449	java.util.jar.JarEntry	0.005941	0.000487	0.477617	0.000002	0.722222	6	5	49
1450	java.util.jar.JarException	0.004620	0.000378	0.477316	0.000000	0.952381	1	1	49
1451	java.util.jar.JarFile	0.009241	0.000711	0.478976	0.000013	0.505495	6	5	49
1452	java.util.jar.JarInputStream	0.005281	0.000445	0.477767	0.000001	0.785714	6	5	49
1453	java.util.jar.JarOutputStream	0.004620	0.000400	0.477767	0.000001	0.857143	6	5	49
1454	java.util.jar.JarVerifier	0.005941	0.000474	0.477466	0.000005	0.555556	6	5	49
1455	java.util.jar.JavaUtilJarAccessImpl	0.005281	0.000428	0.477316	0.000004	0.571429	0	11	49
1456	java.util.jar.Manifest	0.007921	0.000602	0.478522	0.000026	0.530303	6	5	49
1457	java.util.jar.Pack200	0.001980	0.000221	0.476415	0.000000	1.000000	0	0	49
1458	java.util.logging.ConsoleHandler	0.005941	0.000488	0.477466	0.000160	0.722222	0	23	50
1459	java.util.logging.ErrorManager	0.006601	0.000532	0.477918	0.000004	0.644444	0	23	50
1460	java.util.logging.FileHandler	0.005941	0.000488	0.477466	0.000160	0.722222	0	23	50
1461	java.util.logging.Filter	0.005281	0.000457	0.324898	0.000002	0.464286	0	23	50
1462	java.util.logging.Formatter	0.008581	0.000678	0.477918	0.000003	0.681818	0	23	50
1463	java.util.logging.Handler	0.009241	0.000722	0.478069	0.000164	0.641026	0	23	50
1464	java.util.logging.Level	0.007921	0.000617	0.478069	0.000004	0.651515	0	23	50
1465	java.util.logging.LogManager	0.005281	0.000437	0.477918	0.000044	0.392857	0	46	50
1466	java.util.logging.LogRecord	0.011881	0.000886	0.478976	0.000190	0.509804	0	23	50
1467	java.util.logging.Logger	0.006601	0.000520	0.477767	0.000173	0.622222	0	23	50
1468	java.util.logging.Logging	0.003300	0.000319	0.476865	0.000006	0.600000	0	46	50
1469	java.util.logging.LoggingMXBean	0.002640	0.000280	0.470351	0.000002	0.500000	0	46	50
1470	java.util.logging.LoggingPermission	0.003960	0.000350	0.476865	0.000000	1.000000	0	11	50
1471	java.util.logging.MemoryHandler	0.005941	0.000488	0.477466	0.000160	0.722222	0	23	50
1472	java.util.logging.SimpleFormatter	0.003960	0.000351	0.477015	0.000000	1.000000	0	23	50
1473	java.util.logging.SocketHandler	0.005941	0.000488	0.477466	0.000160	0.722222	0	23	50
1474	java.util.logging.StreamHandler	0.008581	0.000668	0.478522	0.000169	0.679487	0	23	50
1475	java.util.logging.XMLFormatter	0.003960	0.000351	0.477015	0.000000	1.000000	0	23	50
1476	java.util.prefs.AbstractPreferences	0.005281	0.000483	0.478220	0.000846	0.571429	7	30	51
1477	java.util.prefs.BackingStoreException	0.004620	0.000372	0.477617	0.000000	0.952381	1	1	51
1478	java.util.prefs.Base64	0.001980	0.000221	0.476415	0.000000	1.000000	0	0	51
1479	java.util.prefs.InvalidPreferencesFormatException	0.004620	0.000372	0.477617	0.000000	0.952381	1	1	51
1480	java.util.prefs.NodeChangeEvent	0.003960	0.000383	0.477466	0.000412	0.666667	7	30	51
1481	java.util.prefs.NodeChangeListener	0.002640	0.000297	0.328562	0.000006	0.333333	7	30	51
1482	java.util.prefs.PreferenceChangeEvent	0.003960	0.000383	0.477466	0.000412	0.666667	7	30	51
1483	java.util.prefs.PreferenceChangeListener	0.002640	0.000297	0.328562	0.000006	0.333333	7	30	51
1484	java.util.prefs.Preferences	0.007261	0.000719	0.478673	0.002170	0.436364	7	30	51
1485	java.util.prefs.PreferencesFactory	0.000660	0.000155	0.323787	0.000000	0.000000	7	30	51
1486	java.util.prefs.XmlSupport	0.001980	0.000221	0.476415	0.000000	1.000000	0	0	51
1487	java.util.regex.ASCII	0.001980	0.000221	0.476415	0.000000	1.000000	0	0	52
1488	java.util.regex.MatchResult	0.001980	0.000233	0.469331	0.000000	0.666667	4	44	52
1489	java.util.regex.Matcher	0.005281	0.000461	0.477165	0.000009	0.619048	4	44	52
1490	java.util.regex.Pattern	0.005281	0.000441	0.477617	0.000003	0.619048	4	44	52
1491	java.util.regex.PatternSyntaxException	0.004620	0.000374	0.477316	0.000000	0.952381	1	1	52
1492	java.util.spi.CurrencyNameProvider	0.003300	0.000302	0.476865	0.000000	0.900000	0	0	53
1493	java.util.spi.LocaleNameProvider	0.003300	0.000302	0.476865	0.000000	0.900000	0	0	53
1494	java.util.spi.LocaleServiceProvider	0.007921	0.000669	0.477767	0.000006	0.454545	0	0	53
1495	java.util.spi.TimeZoneNameProvider	0.003300	0.000302	0.476865	0.000000	0.900000	0	0	53
1496	java.util.zip.Adler32	0.002640	0.000291	0.476715	0.000325	0.500000	0	0	54
1497	java.util.zip.CRC32	0.002640	0.000291	0.476715	0.000325	0.500000	0	0	54
1498	java.util.zip.CheckedInputStream	0.003960	0.000378	0.477316	0.000334	0.666667	0	5	54
1499	java.util.zip.CheckedOutputStream	0.003960	0.000379	0.477466	0.000333	0.666667	0	5	54
1500	java.util.zip.Checksum	0.002640	0.000330	0.323787	0.000001	0.000000	0	5	54
1501	java.util.zip.DataFormatException	0.004620	0.000372	0.477617	0.000000	0.952381	1	1	54
1502	java.util.zip.Deflater	0.003300	0.000322	0.476715	0.000000	0.900000	0	5	54
1503	java.util.zip.DeflaterInputStream	0.003960	0.000363	0.477165	0.000001	0.866667	0	5	54
1504	java.util.zip.DeflaterOutputStream	0.005281	0.000466	0.477767	0.000002	0.750000	6	5	54
1505	java.util.zip.GZIPInputStream	0.003300	0.000310	0.477015	0.000000	1.000000	0	5	54
1506	java.util.zip.GZIPOutputStream	0.003300	0.000311	0.477165	0.000000	1.000000	6	5	54
1507	java.util.zip.Inflater	0.003300	0.000322	0.476715	0.000000	0.900000	0	5	54
1508	java.util.zip.InflaterInputStream	0.005281	0.000465	0.477617	0.000002	0.750000	0	5	54
1509	java.util.zip.InflaterOutputStream	0.003960	0.000364	0.477316	0.000001	0.866667	0	5	54
1510	java.util.zip.ZipConstants	0.002640	0.000291	0.324481	0.000000	0.500000	6	5	54
1511	java.util.zip.ZipEntry	0.007921	0.000652	0.478069	0.000351	0.484848	6	5	54
1512	java.util.zip.ZipError	0.004620	0.000378	0.477316	0.000000	0.952381	1	1	54
1513	java.util.zip.ZipException	0.005281	0.000419	0.477466	0.000000	0.928571	1	1	54
1514	java.util.zip.ZipFile	0.005941	0.000496	0.478220	0.000338	0.583333	6	5	54
1515	java.util.zip.ZipInputStream	0.005281	0.000465	0.477767	0.000328	0.678571	6	5	54
1516	java.util.zip.ZipOutputStream	0.005281	0.000468	0.477918	0.000327	0.678571	6	5	54
