mS#id	mS#node	C#orbit-0	C#orbit-1	C#orbit-2	C#orbit-3	C#orbit-4	C#orbit-5	C#orbit-6	C#orbit-7	C#orbit-8	C#orbit-9	C#orbit-10	C#orbit-11	C#orbit-12	C#orbit-13	C#orbit-14	cD#class
1228	java.sql.SQLTransientException	11	4668	9	46	8042	3367	2505482	2	411	11088	29253	9	6619	57	97	42
1229	java.sql.SQLWarning	14	4737	38	53	8672	8157	2496481	33	435	10961	38838	122	6858	113	96	42
1230	java.sql.SQLXML	12	2779	32	34	17003	3512	1588381	42	233	10562	23137	58	1727	78	42	42
1231	java.sql.Savepoint	2	1331	0	1	4352	0	854618	0	0	6863	1301	0	15	0	0	42
1232	java.sql.Statement	8	3873	4	24	6748	1348	2411076	0	13	12444	18063	3	3837	18	35	42
1233	java.sql.Struct	4	1402	3	3	6249	1361	854901	0	57	7009	2665	2	33	2	0	42
1234	java.sql.Time	9	3923	15	21	6481	3958	2410343	11	128	12366	19246	23	3962	26	24	42
1235	java.sql.Timestamp	9	3923	15	21	6481	3958	2410343	11	128	12366	19246	23	3962	26	24	42
1236	java.sql.Types	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	42
1237	java.sql.Wrapper	8	2551	10	18	12108	69	1557970	6	29	10651	15142	8	1294	26	16	42
1238	java.text.Annotation	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	43
1239	java.text.AttributeEntry	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	43
1240	java.text.AttributedCharacterIterator	24	1613	235	41	54172	8434	800432	1389	493	7551	26893	391	393	221	23	43
1241	java.text.AttributedString	5	3903	4	6	6041	4978	2427540	0	130	12574	2848	4	3763	4	2	43
1242	java.text.Bidi	4	3848	2	4	5670	2515	2427292	0	35	12531	1545	1	3707	2	1	43
1243	java.text.BreakDictionary	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	43
1244	java.text.BreakIterator	10	3949	18	27	7485	6582	2411974	9	201	12532	20813	38	3872	41	32	43
1245	java.text.CharacterIterator	12	1507	50	16	28245	3106	814612	115	155	7428	12821	56	170	43	6	43
1246	java.text.CharacterIteratorFieldDelegate	5	3860	3	7	5899	2536	2423597	0	42	12508	5334	3	3743	3	4	43
1247	java.text.ChoiceFormat	12	3935	29	37	7902	3191	2399083	50	103	12373	31832	21	4028	98	51	43
1248	java.text.CollationElementIterator	5	3835	2	8	5658	2529	2423291	0	14	12517	5381	1	3701	4	5	43
1249	java.text.CollationKey	7	3849	6	15	5869	1294	2414692	2	25	12466	14262	5	3744	14	14	43
1250	java.text.CollationRules	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	43
1251	java.text.Collator	9	3960	15	21	7408	5329	2414653	9	199	12540	18167	26	3893	26	23	43
1252	java.text.DateFormat	15	3937	43	62	8573	3383	2387703	58	79	12291	43477	107	4050	171	119	43
1253	java.text.DateFormatSymbols	8	4105	10	18	8561	5399	2429938	5	368	12345	14200	13	4200	19	19	43
1254	java.text.DecimalFormat	13	3933	36	42	8103	3261	2395237	65	105	12359	35671	41	4027	119	61	43
1255	java.text.DecimalFormatSymbols	9	4100	12	24	8563	5469	2425917	6	362	12329	18225	20	4191	26	32	43
1256	java.text.DictionaryBasedBreakIterator	7	3891	3	18	7338	2592	2417605	0	15	12511	12974	3	3875	9	23	43
1257	java.text.DigitList	5	3903	4	6	5932	3729	2426838	0	189	12548	4079	6	3713	0	4	43
1258	java.text.DontCareFieldPosition	4	3831	0	6	5448	0	2424558	0	0	12516	4083	0	3705	0	4	43
1259	java.text.EntryPair	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	43
1260	java.text.FieldPosition	11	3851	20	35	6249	118	2398141	23	52	12377	30634	20	3827	71	51	43
1261	java.text.Format	12	4077	28	38	7617	8962	2415785	26	432	12268	26827	67	4097	68	59	43
1262	java.text.MergeCollation	4	3825	0	6	5415	0	2424527	0	0	12526	4101	0	3687	0	4	43
1263	java.text.MessageFormat	9	3926	13	23	7782	2908	2410456	10	89	12463	20394	13	3964	35	26	43
1264	java.text.Normalizer	4	3857	2	4	5963	2457	2427470	0	60	12561	1560	1	3717	2	1	43
1265	java.text.NumberFormat	17	3905	59	77	8131	3375	2379780	107	47	12314	51083	134	3964	296	143	43
1266	java.text.ParseException	7	4663	1	20	7952	11	2520110	0	266	10788	13753	0	6841	5	30	43
1267	java.text.ParsePosition	10	3854	13	32	6256	70	2401941	10	52	12380	26852	12	3830	50	48	43
1268	java.text.PatternEntry	5	3836	1	9	5644	15	2420831	0	0	12506	7889	0	3720	3	7	43
1269	java.text.RBCollationTables	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	43
1270	java.text.RBTableBuilder	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	43
1271	java.text.RuleBasedBreakIterator	7	3891	3	18	7338	2592	2417605	0	15	12511	12974	3	3875	9	23	43
1272	java.text.RuleBasedCollationKey	4	3827	0	6	5432	0	2424534	0	0	12522	4097	0	3692	0	4	43
1273	java.text.RuleBasedCollator	8	3892	9	19	7368	2742	2413865	2	20	12509	16704	14	3879	20	20	43
1274	java.text.SimpleDateFormat	14	3945	37	54	8580	3315	2391536	53	85	12296	39654	73	4073	139	99	43
1275	java.text.StringCharacterIterator	4	3836	2	4	5592	2529	2427109	0	16	12528	1555	1	3696	2	1	43
1276	java.text.spi.BreakIteratorProvider	6	3895	2	13	7159	69	2418969	0	8	12499	11592	1	3899	6	13	44
1277	java.text.spi.CollatorProvider	6	3894	2	13	7168	68	2418965	0	8	12499	11594	1	3896	6	13	44
1278	java.text.spi.DateFormatProvider	6	3900	2	13	7165	74	2419007	0	8	12496	11574	1	3918	6	13	44
1279	java.text.spi.DateFormatSymbolsProvider	6	3893	2	13	7313	67	2418961	0	8	12500	11594	1	3894	6	13	44
1280	java.text.spi.DecimalFormatSymbolsProvider	6	3894	2	13	7312	68	2418966	0	8	12498	11590	1	3898	6	13	44
1281	java.text.spi.NumberFormatProvider	6	3902	2	13	7139	76	2419027	0	8	12497	11568	1	3925	6	13	44
1282	java.util.AbstractCollection	9	3980	10	26	6252	4966	2415610	4	229	12550	18506	4	3955	50	26	45
1283	java.util.AbstractList	12	4011	21	45	6660	10081	2409722	12	309	12520	25472	28	3975	118	62	45
1284	java.util.AbstractMap	13	4002	27	51	8246	7445	2402958	35	315	12575	32081	9	3934	174	68	45
1285	java.util.AbstractQueue	15	3957	50	55	7058	7568	2394474	112	263	12537	39500	33	3902	248	62	45
1286	java.util.AbstractSequentialList	9	4016	10	26	6393	9965	2421558	2	328	12561	13563	14	3972	36	32	45
1287	java.util.AbstractSet	12	4026	26	40	7815	7721	2408044	30	348	12602	27895	24	3987	122	44	45
1288	java.util.ArrayDeque	9	4193	20	16	7464	13413	2437285	13	686	12486	10369	42	4195	17	12	45
1289	java.util.ArrayList	12	4245	40	26	7831	20760	2433032	54	819	12416	15715	99	4291	40	27	45
1290	java.util.Arrays	5	3884	4	6	5915	3764	2425598	1	86	12558	4104	2	3748	5	2	45
1291	java.util.BitSet	5	4045	5	5	7113	4955	2439701	1	366	12391	2519	5	3987	2	2	45
1292	java.util.Calendar	17	4229	69	67	9575	12304	2401416	124	515	12129	45300	223	4515	217	116	45
1293	java.util.Collection	82	1768	3036	285	165620	31524	726173	71352	4702	6795	100814	11985	733	4854	369	45
1294	java.util.Collections	15	4131	69	36	8144	25847	2414764	159	596	12555	22553	155	4121	110	31	45
1295	java.util.Comparator	16	2649	76	44	17678	7018	1648274	186	138	11093	29707	172	1367	162	40	45
1296	java.util.ConcurrentModificationException	7	4634	1	20	7940	11	2518679	0	266	10943	13893	0	6684	5	30	45
1297	java.util.Currency	9	4044	7	29	8485	1613	2420021	1	161	12258	21961	9	4228	28	46	45
1298	java.util.CurrencyData	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	45
1299	java.util.Date	28	4099	284	94	9444	16709	2357789	1821	503	12064	84516	603	4221	715	137	45
1300	java.util.Deque	8	1452	10	18	11099	153	818017	7	14	6894	9531	6	226	27	16	45
1301	java.util.Dictionary	5	3889	2	8	6013	2447	2424614	0	96	12500	5381	1	3768	4	5	45
1302	java.util.DuplicateFormatFlagsException	7	4615	1	20	7857	11	2518185	0	266	11057	14007	0	6570	5	30	45
1303	java.util.EmptyStackException	7	4634	1	20	7940	11	2518679	0	266	10943	13893	0	6684	5	30	45
1304	java.util.EnumMap	10	4245	24	21	8625	13694	2434327	15	782	12438	14351	62	4298	23	20	45
1305	java.util.EnumSet	11	4190	26	29	7540	11321	2426917	20	680	12440	20799	61	4210	52	32	45
1306	java.util.Enumeration	53	1605	1292	86	132895	14998	760410	20371	2750	7097	62034	1762	464	1255	38	45
1307	java.util.EventListener	35	380	552	43	32620	9132	2387	5475	1270	754	1116	738	66	315	17	45
1308	java.util.EventListenerProxy	7	3855	6	15	5857	3909	2417328	1	7	12554	11827	3	3690	21	10	45
1309	java.util.EventObject	13	4062	46	32	8561	3461	2405415	120	172	12370	36523	9	4208	128	29	45
1310	java.util.FormatFlagsConversionMismatchException	7	4615	1	20	7857	11	2518185	0	266	11057	14007	0	6570	5	30	45
1311	java.util.Formattable	1	11	0	0	4274	0	29	0	0	26	0	0	0	0	0	45
1312	java.util.FormattableFlags	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	45
1313	java.util.Formatter	12	4274	40	26	10079	16887	2450246	64	120	12094	19921	81	4983	46	29	45
1314	java.util.FormatterClosedException	7	4620	1	20	7877	11	2518280	0	266	11027	13977	0	6600	5	30	45
1315	java.util.GregorianCalendar	8	3971	6	22	8344	2788	2415674	1	103	12475	16735	9	4034	15	31	45
1316	java.util.HashMap	10	4232	22	23	8575	13610	2434204	14	773	12467	14410	52	4261	30	24	45
1317	java.util.HashSet	10	4244	20	25	8334	13389	2434861	11	795	12502	14675	44	4271	39	26	45
1318	java.util.Hashtable	21	4313	144	66	10904	25794	2400495	524	971	12392	49672	431	4426	302	73	45
1319	java.util.IdentityHashMap	9	4238	19	17	8578	13394	2438204	11	779	12473	10412	42	4270	16	15	45
1320	java.util.IllegalFormatCodePointException	7	4615	1	20	7857	11	2518185	0	266	11057	14007	0	6570	5	30	45
1321	java.util.IllegalFormatConversionException	7	4615	1	20	7857	11	2518185	0	266	11057	14007	0	6570	5	30	45
1322	java.util.IllegalFormatException	18	4548	67	86	7877	121	2467987	220	255	10997	63865	0	6410	412	184	45
1323	java.util.IllegalFormatFlagsException	7	4615	1	20	7857	11	2518185	0	266	11057	14007	0	6570	5	30	45
1324	java.util.IllegalFormatPrecisionException	7	4615	1	20	7857	11	2518185	0	266	11057	14007	0	6570	5	30	45
1325	java.util.IllegalFormatWidthException	7	4615	1	20	7857	11	2518185	0	266	11057	14007	0	6570	5	30	45
1326	java.util.InputMismatchException	7	4605	1	20	7877	11	2518070	0	266	11117	14067	0	6510	5	30	45
1327	java.util.InvalidPropertiesFormatException	7	4628	1	20	7951	11	2518476	0	266	10987	13945	0	6640	5	30	45
1328	java.util.Iterator	75	1701	2541	234	169566	26887	736931	54684	4234	6894	89071	8874	724	3693	274	45
1329	java.util.JapaneseImperialCalendar	8	3971	6	22	8344	2788	2415674	1	103	12475	16735	9	4034	15	31	45
1330	java.util.JumboEnumSet	7	3983	6	15	6304	5055	2423609	0	244	12607	10527	9	3914	12	14	45
1331	java.util.LinkedHashMap	7	4017	6	15	7255	7359	2426806	0	322	12642	8215	9	3942	12	14	45
1332	java.util.LinkedHashSet	9	4246	17	19	8339	13180	2438847	10	794	12527	10678	32	4261	25	17	45
1333	java.util.LinkedList	11	4236	31	24	7693	19024	2435480	31	797	12438	13206	76	4268	34	24	45
1334	java.util.List	49	1880	1063	113	111877	30284	778776	14439	1840	7969	54384	2777	946	1090	118	45
1335	java.util.ListIterator	12	1428	29	37	27048	121	810681	44	105	6830	15021	31	178	96	49	45
1336	java.util.ListResourceBundle	8	4021	9	19	8693	5353	2419708	4	231	12526	14186	10	4073	22	20	45
1337	java.util.Locale	69	5339	1956	390	21101	87755	2288481	35110	5461	11278	246647	9472	8864	6778	1034	45
1338	java.util.LocaleISOData	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	45
1339	java.util.Map	60	1872	1608	162	133055	32857	760649	27070	2572	8061	70891	5087	778	1880	183	45
1340	java.util.MissingFormatArgumentException	7	4615	1	20	7857	11	2518185	0	266	11057	14007	0	6570	5	30	45
1341	java.util.MissingFormatWidthException	7	4615	1	20	7857	11	2518185	0	266	11057	14007	0	6570	5	30	45
1342	java.util.MissingResourceException	7	4634	1	20	7940	11	2518679	0	266	10943	13893	0	6684	5	30	45
1343	java.util.NavigableMap	10	1488	8	37	10967	318	816085	0	16	6866	12490	9	276	46	65	45
1344	java.util.NavigableSet	11	1462	21	34	15522	521	814138	12	46	6876	13489	42	259	69	42	45
1345	java.util.NoSuchElementException	8	4628	2	26	7939	41	2514087	0	265	10937	18485	0	6670	12	44	45
1346	java.util.Observable	4	3826	2	4	5398	2541	2427061	0	0	12531	1563	1	3687	2	1	45
1347	java.util.Observer	2	1289	0	1	4311	0	820743	0	0	6799	1285	0	2	0	0	45
1348	java.util.PriorityQueue	9	4142	17	19	7257	10765	2432597	6	479	12409	12915	37	4249	27	14	45
1349	java.util.Properties	21	4826	132	78	10774	25008	2458393	440	941	12161	57178	408	6226	372	110	45
1350	java.util.PropertyPermission	6	3887	0	15	5937	0	2417970	0	0	12350	11591	0	3922	0	20	45
1351	java.util.PropertyPermissionCollection	7	4076	5	16	6937	3828	2430503	0	262	12148	11604	7	4250	11	17	45
1352	java.util.PropertyResourceBundle	10	4111	19	26	9133	6156	2415034	16	274	12367	21639	29	4328	46	29	45
1353	java.util.Queue	8	1460	9	19	10795	172	818095	4	14	6875	9504	9	258	24	19	45
1354	java.util.Random	7	4019	7	14	7222	1740	2426717	4	152	12271	13894	3	4088	17	11	45
1355	java.util.RandomAccess	4	47	6	0	16715	43	173	4	49	117	0	0	0	0	0	45
1356	java.util.RandomAccessSubList	9	4020	17	19	6161	13957	2425530	11	358	12592	9567	33	3960	20	20	45
1357	java.util.RegularEnumSet	7	3983	6	15	6304	5055	2423609	0	244	12607	10527	9	3914	12	14	45
1358	java.util.ResourceBundle	16	4220	53	67	16585	7616	2393879	65	229	12708	45616	183	4805	181	131	45
1359	java.util.Scanner	14	4118	64	27	9831	15545	2407671	168	179	12357	28891	93	4370	78	25	45
1360	java.util.ServiceConfigurationError	7	4613	1	20	7860	11	2518154	0	266	11069	14019	0	6558	5	30	45
1361	java.util.ServiceLoader	6	3920	7	8	5926	6384	2426000	0	124	12579	5324	12	3822	4	4	45
1362	java.util.Set	66	2598	1932	213	163724	64294	769199	35488	8351	9254	81660	7195	3107	2794	283	45
1363	java.util.SimpleTimeZone	6	3912	1	14	7637	73	2419237	0	7	12467	11565	0	3954	4	16	45
1364	java.util.SortedMap	11	1502	17	38	16160	473	814725	10	25	6879	13905	29	296	65	61	45
1365	java.util.SortedSet	10	1517	16	29	16065	583	817149	9	39	6914	12346	22	323	57	32	45
1366	java.util.Stack	9	4076	15	21	6509	12777	2425552	11	445	12567	10885	20	4028	32	21	45
1367	java.util.StringTokenizer	4	3877	2	4	5565	2447	2428349	0	98	12518	1516	1	3736	2	1	45
1368	java.util.SubList	9	4014	10	26	6181	9963	2421550	2	328	12566	13559	14	3967	36	32	45
1369	java.util.TaskQueue	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	45
1370	java.util.TimeZone	13	4108	26	52	8819	6146	2410488	31	358	12226	33952	36	4241	121	98	45
1371	java.util.Timer	5	3846	1	9	5745	25	2421022	0	0	12486	7869	0	3745	3	7	45
1372	java.util.TimerTask	5	3843	4	6	5454	3823	2424663	0	37	12543	4101	6	3687	0	4	45
1373	java.util.TimerThread	8	4155	7	21	6344	3186	2444100	2	99	12495	16547	9	4577	18	27	45
1374	java.util.TooManyListenersException	7	4663	1	20	7952	11	2520110	0	266	10788	13753	0	6841	5	30	45
1375	java.util.TreeMap	13	4248	44	34	8586	23407	2431453	52	847	12413	17231	134	4322	60	40	45
1376	java.util.TreeSet	11	4207	31	24	7532	17747	2433386	28	741	12447	14355	80	4243	35	22	45
1377	java.util.UUID	5	4001	3	7	7047	2505	2435236	0	182	12308	5061	2	4037	5	3	45
1378	java.util.UnknownFormatConversionException	7	4615	1	20	7857	11	2518185	0	266	11057	14007	0	6570	5	30	45
1379	java.util.UnknownFormatFlagsException	7	4615	1	20	7857	11	2518185	0	266	11057	14007	0	6570	5	30	45
1380	java.util.Vector	20	4316	132	58	8765	31139	2410167	432	964	12354	40073	444	4432	192	72	45
1381	java.util.WeakHashMap	7	4020	6	15	7063	7359	2426846	0	322	12614	8177	9	3970	12	14	45
1382	java.util.XMLUtils	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	45
1383	java.util.concurrent.AbstractExecutorService	11	3998	27	28	6061	16956	2418593	30	297	12590	14610	43	3910	67	25	46
1384	java.util.concurrent.ArrayBlockingQueue	9	4161	16	20	7197	9573	2431749	4	494	12369	14127	36	4300	28	16	46
1385	java.util.concurrent.BlockingDeque	7	1473	6	15	8063	238	819852	1	16	6919	8052	5	258	17	12	46
1386	java.util.concurrent.BlockingQueue	14	1485	51	40	26220	783	810152	114	89	6892	17770	56	287	158	36	46
1387	java.util.concurrent.BrokenBarrierException	7	4663	1	20	7952	11	2520110	0	266	10788	13753	0	6841	5	30	46
1388	java.util.concurrent.Callable	10	1340	28	17	17814	162	810696	37	106	6785	11520	39	83	35	9	46
1389	java.util.concurrent.CancellationException	7	4620	1	20	7877	11	2518280	0	266	11027	13977	0	6600	5	30	46
1390	java.util.concurrent.CompletionService	6	1348	6	9	7013	1351	817437	2	47	6839	5185	5	55	8	5	46
1391	java.util.concurrent.ConcurrentHashMap	10	4217	23	22	8451	14920	2434513	15	650	12410	13099	55	4317	29	21	46
1392	java.util.concurrent.ConcurrentLinkedQueue	8	4129	11	17	7210	9221	2435095	0	445	12420	10358	25	4217	16	15	46
1393	java.util.concurrent.ConcurrentMap	6	1483	1	14	6829	10	821565	0	0	6909	6873	0	266	4	16	46
1394	java.util.concurrent.ConcurrentNavigableMap	10	1487	11	34	8252	336	816092	1	17	6864	12443	22	285	41	56	46
1395	java.util.concurrent.ConcurrentSkipListMap	14	4241	49	42	8578	26141	2429987	57	841	12401	18702	172	4304	73	62	46
1396	java.util.concurrent.ConcurrentSkipListSet	11	4207	31	24	7532	17747	2433386	28	741	12447	14355	80	4243	35	22	46
1397	java.util.concurrent.CopyOnWriteArrayList	10	4244	31	14	7669	20221	2440888	39	824	12465	7797	59	4265	13	9	46
1398	java.util.concurrent.CopyOnWriteArraySet	7	4127	8	13	7255	6536	2436482	0	441	12446	8944	14	4200	12	9	46
1399	java.util.concurrent.CountDownLatch	4	3853	0	6	5474	0	2424955	0	0	12504	4069	0	3745	0	4	46
1400	java.util.concurrent.CyclicBarrier	5	3871	4	6	5483	3831	2425091	0	47	12521	4069	6	3745	0	4	46
1401	java.util.concurrent.DelayQueue	9	4011	16	20	5952	10326	2421325	7	283	12546	13192	30	4002	31	16	46
1402	java.util.concurrent.Delayed	5	1350	4	6	8687	124	817621	1	3	6843	5128	2	71	5	2	46
1403	java.util.concurrent.Exchanger	4	3853	0	6	5474	0	2424955	0	0	12504	4069	0	3745	0	4	46
1404	java.util.concurrent.ExecutionException	7	4663	1	20	7952	11	2520110	0	266	10788	13753	0	6841	5	30	46
1405	java.util.concurrent.Executor	3	33	1	2	5411	9	136	0	4	48	41	0	4	1	0	46
1406	java.util.concurrent.ExecutorCompletionService	10	3888	28	17	5614	17944	2419965	32	109	12500	9264	50	3783	28	10	46
1407	java.util.concurrent.ExecutorService	11	1465	29	26	10528	3514	816016	30	71	6924	10594	56	200	59	20	46
1408	java.util.concurrent.Executors	10	3862	31	14	5731	20431	2422088	43	80	12529	6727	48	3720	23	6	46
1409	java.util.concurrent.Future	11	1348	28	27	15176	170	809583	37	59	6783	12994	39	99	63	26	46
1410	java.util.concurrent.FutureTask	7	3877	11	10	5490	8947	2422516	5	70	12513	6663	15	3756	10	5	46
1411	java.util.concurrent.LinkedBlockingDeque	9	4154	16	20	7209	9589	2431691	4	472	12392	14147	36	4276	28	16	46
1412	java.util.concurrent.LinkedBlockingQueue	9	4161	16	20	7197	9573	2431749	4	494	12369	14127	36	4300	28	16	46
1413	java.util.concurrent.PriorityBlockingQueue	10	4172	23	22	7190	11171	2429242	16	524	12366	16689	49	4320	38	17	46
1414	java.util.concurrent.RejectedExecutionException	7	4634	1	20	7940	11	2518679	0	266	10943	13893	0	6684	5	30	46
1415	java.util.concurrent.RejectedExecutionHandler	3	39	0	3	8058	0	183	0	0	58	50	0	14	0	1	46
1416	java.util.concurrent.RunnableFuture	6	1341	7	8	7004	1351	817391	2	31	6840	5194	7	49	8	3	46
1417	java.util.concurrent.RunnableScheduledFuture	4	1321	1	5	4421	5	818553	0	1	6832	3878	0	39	2	2	46
1418	java.util.concurrent.ScheduledExecutorService	11	1467	26	29	10511	2222	814741	23	68	6915	11906	49	203	67	26	46
1419	java.util.concurrent.ScheduledFuture	7	1333	7	14	7260	54	814703	3	1	6819	7814	6	64	14	12	46
1420	java.util.concurrent.ScheduledThreadPoolExecutor	15	3999	65	40	6095	30226	2415945	135	321	12554	17260	158	3929	124	38	46
1421	java.util.concurrent.Semaphore	5	4003	2	8	6859	1304	2434076	0	157	12322	6304	1	4045	4	5	46
1422	java.util.concurrent.SynchronousQueue	9	4161	16	20	7197	9573	2431749	4	494	12369	14127	36	4300	28	16	46
1423	java.util.concurrent.ThreadFactory	5	63	5	5	15993	84	269	2	20	124	96	2	16	5	1	46
1424	java.util.concurrent.ThreadPoolExecutor	14	3998	53	38	6105	25001	2414705	98	308	12564	18515	113	3921	116	37	46
1425	java.util.concurrent.TimeUnit	33	3863	425	103	8536	34874	2347819	3275	223	12342	80656	1274	3820	802	105	46
1426	java.util.concurrent.TimeoutException	7	4663	1	20	7952	11	2520110	0	266	10788	13753	0	6841	5	30	46
1427	java.util.concurrent.atomic.AtomicBoolean	4	3977	1	5	6801	1138	2437464	0	150	12350	2519	0	3987	2	2	47
1428	java.util.concurrent.atomic.AtomicInteger	5	3985	1	9	6868	1138	2433595	0	149	12312	6466	0	4019	3	7	47
1429	java.util.concurrent.atomic.AtomicIntegerArray	4	3977	1	5	6801	1138	2437464	0	150	12350	2519	0	3987	2	2	47
1430	java.util.concurrent.atomic.AtomicIntegerFieldUpdater	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	47
1431	java.util.concurrent.atomic.AtomicLong	5	3985	1	9	6868	1138	2433595	0	149	12312	6466	0	4019	3	7	47
1432	java.util.concurrent.atomic.AtomicLongArray	4	3977	1	5	6801	1138	2437464	0	150	12350	2519	0	3987	2	2	47
1433	java.util.concurrent.atomic.AtomicLongFieldUpdater	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	47
1434	java.util.concurrent.atomic.AtomicMarkableReference	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	47
1435	java.util.concurrent.atomic.AtomicReference	4	3977	1	5	6801	1138	2437464	0	150	12350	2519	0	3987	2	2	47
1436	java.util.concurrent.atomic.AtomicReferenceArray	4	3977	1	5	6801	1138	2437464	0	150	12350	2519	0	3987	2	2	47
1437	java.util.concurrent.atomic.AtomicReferenceFieldUpdater	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	47
1438	java.util.concurrent.atomic.AtomicStampedReference	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	47
1439	java.util.concurrent.locks.AbstractOwnableSynchronizer	6	3973	2	13	6981	1138	2429540	0	150	12334	10457	0	3985	8	12	48
1440	java.util.concurrent.locks.AbstractQueuedLongSynchronizer	7	4066	8	13	7417	4103	2431581	2	309	12438	11471	11	4102	12	10	48
1441	java.util.concurrent.locks.AbstractQueuedSynchronizer	7	4066	8	13	7417	4103	2431581	2	309	12438	11471	11	4102	12	10	48
1442	java.util.concurrent.locks.Condition	5	69	6	4	15889	157	605	2	20	206	69	5	5	2	1	48
1443	java.util.concurrent.locks.Lock	5	41	5	5	11843	63	343	0	9	112	75	6	4	3	1	48
1444	java.util.concurrent.locks.LockSupport	4	3840	0	6	5787	0	2424670	0	0	12503	4072	0	3724	0	4	48
1445	java.util.concurrent.locks.ReadWriteLock	2	9	0	1	4029	0	7	0	0	11	7	0	1	0	0	48
1446	java.util.concurrent.locks.ReentrantLock	8	4016	13	15	7189	9423	2430313	4	175	12292	10185	26	4077	14	12	48
1447	java.util.concurrent.locks.ReentrantReadWriteLock	8	3995	18	10	7216	13251	2433793	11	176	12323	6310	35	4026	5	5	48
1448	java.util.jar.Attributes	10	4093	22	23	7636	11971	2421507	13	550	12644	15798	53	3984	31	23	49
1449	java.util.jar.JarEntry	9	3843	10	26	6315	91	2405617	5	8	12452	23135	10	3751	35	34	49
1450	java.util.jar.JarException	7	4605	1	20	7871	11	2518070	0	266	11117	14067	0	6510	5	30	49
1451	java.util.jar.JarFile	14	3965	45	46	7370	3606	2392993	77	131	12254	39635	84	4021	141	62	49
1452	java.util.jar.JarInputStream	8	3901	6	22	6100	169	2411878	1	10	12367	19296	6	3911	21	28	49
1453	java.util.jar.JarOutputStream	7	3879	3	18	6430	72	2414371	0	3	12399	15516	2	3840	11	22	49
1454	java.util.jar.JarVerifier	9	3961	16	20	6804	5501	2413536	11	195	12443	17975	26	3911	27	20	49
1455	java.util.jar.JavaUtilJarAccessImpl	8	3961	12	16	6789	5358	2417335	6	194	12459	14175	18	3903	18	14	49
1456	java.util.jar.Manifest	12	4067	31	35	7546	7531	2407835	33	334	12334	28336	71	4101	69	47	49
1457	java.util.jar.Pack200	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	49
1458	java.util.logging.ConsoleHandler	9	3848	10	26	6064	3820	2409465	4	44	12423	19286	15	3795	28	37	50
1459	java.util.logging.ErrorManager	10	3896	16	29	6227	410	2403670	17	40	12448	26710	11	3932	55	37	50
1460	java.util.logging.FileHandler	9	3848	10	26	6064	3820	2409465	4	44	12423	19286	15	3795	28	37	50
1461	java.util.logging.Filter	8	56	15	13	31097	33	50	14	80	125	55	12	72	24	6	50
1462	java.util.logging.Formatter	12	3826	21	45	5862	36	2394196	26	30	12412	34502	18	3744	96	80	50
1463	java.util.logging.Handler	13	3827	28	50	6308	3864	2394223	26	30	12388	34486	56	3757	118	86	50
1464	java.util.logging.Level	12	3983	23	43	7343	2244	2407000	29	185	12220	33071	25	4064	93	73	50
1465	java.util.logging.LogManager	8	3986	17	11	7207	9307	2422634	15	220	12483	10269	23	3943	11	7	50
1466	java.util.logging.LogRecord	18	4202	75	78	7096	9865	2418277	159	160	12221	51763	205	4743	313	139	50
1467	java.util.logging.Logger	10	4098	17	28	6544	5170	2436279	13	22	12464	22612	26	4528	45	36	50
1468	java.util.logging.Logging	5	3872	4	6	5869	4992	2426758	0	78	12558	2882	3	3729	6	1	50
1469	java.util.logging.LoggingMXBean	4	1367	3	3	8692	1332	854169	0	44	6944	2667	2	7	2	0	50
1470	java.util.logging.LoggingPermission	6	3887	0	15	5937	0	2417970	0	0	12350	11591	0	3922	0	20	50
1471	java.util.logging.MemoryHandler	9	3848	10	26	6014	3820	2409462	4	44	12426	19292	15	3792	28	37	50
1472	java.util.logging.SimpleFormatter	6	3843	0	15	5842	0	2417040	0	0	12476	11693	0	3761	0	20	50
1473	java.util.logging.SocketHandler	9	3848	10	26	6064	3820	2409465	4	44	12423	19286	15	3795	28	37	50
